city,brand,title,start_time,distance,volumn,gear,tag,price
广州二手车,本田,锋范经典 2008款 1.8L 自动豪华版,2011年,7万公里,1.8升,自动,好评商家,4.58
广州二手车,日产,NV200 2013款 1.6L 豪华型 国IV,2014年,8万公里,1.6升,手动,好评商家,6.34
广州二手车,别克,昂科拉 2015款 1.4T 自动两驱都市精英型,2015年,8.3万公里,1.4升,自动,好评商家,6.98
广州二手车,广汽,传祺GS3 2017款 150N 自动精英版,2017年,4.4万公里,1.5升,自动,好评商家,5.32
广州二手车,奔驰,E级(进口) 2010款 E300 时尚型豪华版,2010年,10万公里,3.0升,自动,好评商家,16.38
广州二手车,奥迪,Q5 2017款 40 TFSI 技术型,2017年,5万公里,2.0升,自动,好评商家,27.8
广州二手车,雪佛兰,科沃兹 2019款 320 自动欣享天窗版,2019年,1.5万公里,1.5升,自动,好评商家,5.3
广州二手车,奔驰,2019款,2019年,0.2万公里,1.3升,自动,高配,25.88
广州二手车,别克,A级 A 200 L 运动轿车,2017年,2.5万公里,1.0升,自动,好评商家,6.82
广州二手车,大众,英朗GT 2018款 15T 双离合精英型,2010年,12万公里,1.8升,自动,好评商家,5.8
广州二手车,雪佛兰,迈腾 2009款 1.8TSI DSG舒适型,2019年,0.8万公里,0.0升,自动,好评商家,5.57
广州二手车,雪铁龙,科沃兹 2020款 325T 自动欣悦版,2013年,8.2万公里,2.3升,自动,好评商家,6.28
广州二手车,奔驰,C5 2013款 2.3L 自动尊驭型,2008年,24.7万公里,3.5升,自动,好评商家,22.8
广州二手车,日产,S级 2008款 S 350 L 豪华型,2016年,8.5万公里,1.6升,自动,好评商家,7.98
广州二手车,广汽,轩逸 2014款 1.6XV CVT尊享版,2017年,2万公里,1.3升,自动,好评商家,7.5
广州二手车,奔驰,传祺GS4 2017款 GS4 200T GDCT 两驱精英版,2017年,2.8万公里,2.0升,自动,好评商家,39.80
广州二手车,奥迪,SLC 2016款 SLC 200 时尚型,2009年,10万公里,2.0升,自动,好评商家,9.88
广州二手车,日产,A6L 2009款 2.0 TFSI 自动标准型,2007年,9万公里,1.6升,自动,好评商家,2.98
广州二手车,现代,骐达 2007款 1.6 自动 豪华型,2016年,4万公里,1.8升,自动,好评商家,10.12
广州二手车,日产,名图 2016款 1.8L 自动尊贵型DLX,2015年,5.1万公里,2.0升,自动,高配,13.50
广州二手车,本田,奇骏 2014款 2.0L CVT智领版 2WD,2017年,3.8万公里,1.5升,自动,好评商家,12.28
广州二手车,本田,思域 2016款 220TURBO 自动豪华版,2012年,11万公里,2.4升,自动,高配,9.99
广州二手车,丰田,雅阁 2012款 2.4L EXL Navi,2015年,6万公里,1.6升,自动,好评商家,5.98
广州二手车,本田,花冠 2013款 1.6L 自动卓越版,2008年,14万公里,1.5升,手动,好评商家,3.2
广州二手车,别克,飞度 2008款 1.5L 手动豪华版,2018年,1.23万公里,1.3升,自动,好评商家,7.58
广州二手车,本田,英朗GT 2019款 18T 自动互联精英型 国VI,2011年,8万公里,2.0升,自动,好评商家,8.9
广州二手车,奥迪,雅阁 2010款 2.0L EX Navi,2011年,13.4万公里,2.0升,自动,高配,11.13
广州二手车,宝骏,A4L 2012款 2.0 TFSI 自动运动型,2017年,3.5万公里,1.5升,自动,好评商家,4.35
广州二手车,大众,510 2017款 510 1.5L 自动时尚型,2014年,6.8万公里,1.8升,自动,好评商家,13.88
广州二手车,广汽,CC 2013款 1.8TSI 豪华型,2015年,6.9万公里,1.3升,自动,好评商家,6.94
广州二手车,奔驰,传祺GS4 2015款 1.3T 自动 200T豪华版,2009年,14万公里,3.0升,自动,好评商家,21.5
广州二手车,斯柯达,S级 2008款 S 300 L 豪华型,2011年,10万公里,2.0升,自动,高配,4.98
广州二手车,马自达,明锐 2010款 2.0L 自动逸俊版,2014年,9万公里,2.0升,自动,高配,11.26
广州二手车,别克,英朗GT 2018款 15T 双离合精英型,2018年,1.56万公里,1.0升,自动,好评商家,6.54
广州二手车,标致,3008 2016款 1.6THP 自动经典版,2017年,5万公里,1.6升,自动,好评商家,8.98
广州二手车,大众,高尔夫嘉旅 2016款 1.6L 自动舒适型,2017年,3.6万公里,1.6升,自动,好评商家,9.5
广州二手车,长安,凌轩 2017款 1.6L 手动幸福型,2017年,2.3万公里,1.6升,手动,好评商家,4.6
广州二手车,别克,君越 2018款 20T 精英型,2018,1.03万公里,1.5升,自动,好评商家,19
广州二手车,比亚迪,F3 2008款 1.5L 白金版豪华型GLXi,2008年,6.82万公里,1.5升,手动,好评商家,0.98
广州二手车,雪佛兰,科沃兹 2020款 Redline 325T 自动欣耀版,2019年,1万公里,1.0升,自动,好评商家,5.97
广州二手车,雪佛兰,赛欧3 2018款 赛欧3 1.3L AMT理想版,2018年,3.5万公里,1.3升,自动,好评商家,3.88
广州二手车,宝骏,510 2017款 510 1.5L 自动时尚型,2017年,3.66万公里,1.5升,自动,高配,4.4
广州二手车,大众,途安 2005款 1.8T 自豪5座,2006年,9万公里,1.8升,自动,好评商家,2.68
广州二手车,东风,帅客 2013款 1.5 手动 标准型7座,2013年,6.9万公里,1.5升,手动,好评商家,2.88
广州二手车,雪佛兰,赛欧3 2015款 赛欧3 1.3L AMT理想版,2015年,6.82万公里,1.3升,自动,好评商家,3.3
广州二手车,奥迪,A4L 2016款 35 TFSI 典藏版 S line舒适型,2016年,3.1万公里,2.0升,自动,好评商家,19.98
广州二手车,丰田,汉兰达 2012款 2.7L 两驱5座精英版,2012年,8万公里,2.7升,自动,高配,12.7
广州二手车,宝马,3系 2007款 320i 2.0 手自一体 领先型,2007年,12万公里,2.0升,自动,高配,5.99
广州二手车,别克,英朗GT 2019款 18T 自动互联精英型,2019年,1.2万公里,1.3升,自动,好评商家,7.71
广州二手车,长安,CS15 2016款 1.5L 自动时尚版,2017年,2.4万公里,1.5升,自动,高配,4.8
广州二手车,别克,凯越 2013款 1.5L 自动经典型,2014年,6万公里,1.5升,自动,高配,3.8
广州二手车,海马,普力马 2012款 1.8 自动 尊享版7座,2013年,10万公里,1.8升,自动,好评商家,3.38
广州二手车,宝骏,360 2018款 360 1.5L 自动豪华型,2018年,2.5万公里,1.5升,自动,好评商家,4.8
广州二手车,大众,新宝来 2011款 1.6L 自动舒适型,2011年,13万公里,1.6升,自动,好评商家,4.5
广州二手车,现代,名图 2016款 1.8L 自动尊贵型DLX,2016年,3.9万公里,1.8升,自动,好评商家,9.98
广州二手车,英菲尼迪,QX30 2017款 1.6T 两驱运动版,2017年,10万公里,1.6升,自动,高配,14.8
广州二手车,广汽,传祺GA4 2018款 GA4 150N 自动豪华版,2018年,3.85万公里,1.5升,自动,好评商家,4.99
广州二手车,别克,英朗GT 2018款 15T 双离合精英型,2018年,2.5万公里,1.0升,自动,好评商家,7.8
广州二手车,宝马,5系 2014款 528Li 领先型,2015年,6.1万公里,2.0升,自动,好评商家,31.56
广州二手车,宝骏,730 2017款 730 1.5T 手动风尚型 7座,2017年,3.2万公里,1.5升,手动,高配,5.59
广州二手车,广汽,传祺GS4 2017款 GS4 200T GDCT 两驱精英版,2016年,6.53万公里,1.3升,自动,好评商家,6.98
广州二手车,本田,飞度 2004款 1.5L CVT,2005年,13万公里,1.5升,自动,好评商家,2.88
广州二手车,宝马,3系(进口) 2010款 320i豪华型,2010年,13.8万公里,2.0升,自动,好评商家,9.38
广州二手车,奔驰,GLK级 2013款 改款 GLK 300 4MATIC 时尚型,2014年,10万公里,3.0升,自动,高配,21
广州二手车,雪佛兰,科沃兹 2016款 1.5L 自动欣享版,2016年,6.7万公里,1.5升,自动,好评商家,4.45
广州二手车,宝马,5系 2009款 525Li 豪华型,2010年,12万公里,2.5升,自动,好评商家,10.68
广州二手车,东风,帅客 2011款 2.0 手动 豪华型,2013年,7万公里,2.0升,手动,好评商家,3.88
广州二手车,雷克萨斯,NX 2015款 300h 全驱 锋致版,2017年,4万公里,2.5升,自动,好评商家,37.8
广州二手车,吉利,帝豪三厢 2017款 三厢百万款 1.5L 手动向上版,2017年,4.23万公里,1.5升,手动,好评商家,4.59
广州二手车,斯巴鲁,森林人 2013款 2.5i 自动豪华版,2013年,8万公里,2.5升,自动,高配,12.8
广州二手车,福特,蒙迪欧 2018款 EcoBoost 200 时尚型,2018年,2.1万公里,2.0升,自动,高配,15.3
广州二手车,日产,骊威 2013款 1.6XE 手动舒适版,2013年,4万公里,1.6升,手动,好评商家,4.28
广州二手车,奔驰,GLC级 2019款 GLC 260 L 4MATIC 豪华型,2018年,0.51万公里,2.0升,自动,好评商家,39.99
广州二手车,丰田,锐志 2013款 2.5V 菁锐版,2015年,8万公里,2.5升,自动,高配,16
广州二手车,奥迪,Q5 2012款 2.0TFSI 技术型,2013年,15万公里,2.0升,自动,好评商家,17.8
广州二手车,别克,威朗 2018款 三厢 15S 自动进取型,2017年,3.8万公里,1.5升,自动,好评商家,7.66
广州二手车,奥迪,Q3 2016款 40 TFSI quattro 全时四驱运动型,2016年,4万公里,2.0升,自动,高配,19.89
广州二手车,大众,途观 2010款 2.0TSI 自动四驱旗舰导航版,2010年,8.8万公里,2.0升,自动,好评商家,10
广州二手车,宝马,5系 2014款 525Li 豪华设计套装,2016年,12.3万公里,2.0升,自动,高配,30.88
广州二手车,大众,途观 2012款 1.8TSI 自动两驱菁英版,2012年,10万公里,1.8升,自动,90天可退,9.33
广州二手车,江淮,瑞风 2012款 1.9CTI 手动 柴油长轴标准型,2013年,9万公里,1.9升,手动,好评商家,5.68
广州二手车,现代,索纳塔 2017款 1.6T DLX尊贵型,2017年,4.6万公里,1.6升,自动,高配,11.88
广州二手车,北汽幻速,幻速S6 2016款 1.5T 手动智能型,2016年,4万公里,1.5升,手动,好评商家,4.68
广州二手车,雷克萨斯,GS 2004款 300,2004年,17万公里,3.0升,自动,好评商家,6.68
广州二手车,现代,领动 2016款 1.6L 自动智炫·精英型,2018年,1.8万公里,1.6升,自动,高配,7.14
广州二手车,本田,奥德赛 2011款 劲秀 2.4L 豪华版,2011年,11万公里,2.4升,自动,90天可退,12.28
广州二手车,马自达,6 2008款 2.0 自动 超豪华型,2009年,10万公里,2.0升,自动,好评商家,4.9
广州二手车,宝马,5系 2014款 520Li 典雅型,2014年,8万公里,2.0升,自动,好评商家,26.8
广州二手车,别克,威朗 2015款 三厢 20T 双离合旗舰型,2016年,6万公里,1.5升,自动,好评商家,8.65
广州二手车,江铃,经典全顺 2013款 柴油 短轴 普通型 中顶 6座 国4,2014年,9万公里,2.8升,手动,好评商家,7.9
广州二手车,吉利,缤瑞 2018款 14T CVT缤致版,2018年,3.8万公里,1.4升,自动,好评商家,6.5
广州二手车,长城,哈弗M2 2012款 1.5L CVT都市版,2012年,4.4万公里,1.5升,自动,高配,2.8
广州二手车,宝骏,360 2018款 360 1.5L 手动精英型,2018年,1.53万公里,1.5升,手动,好评商家,4.1
广州二手车,本田,缤智 2016款 1.8L CVT两驱先锋型,2017年,3万公里,1.8升,自动,好评商家,12.93
广州二手车,丰田,威驰 2010款 1.6L GLi AT,2011年,7万公里,1.6升,自动,高配,4.88
广州二手车,日产,奇骏 2010款 2.5L CVT至尊版 4WD,2010年,9.8万公里,2.5升,自动,高配,6.88
广州二手车,大众,高尔夫 2012款 1.4TSI 自动舒适型,2012年,9万公里,1.4升,自动,好评商家,6.4
广州二手车,奔驰,E级 2010款 E300L 3.0 手自一体 优雅型,2010年,11万公里,3.0升,自动,好评商家,16.38
广州二手车,雪佛兰,科沃兹 2016款 1.5L 自动欣享版,2018年,1.6万公里,1.5升,自动,好评商家,6.38
广州二手车,雪佛兰,科沃兹 2016款 1.5L 自动欣享版,2016年,3.2万公里,1.5升,自动,好评商家,4.2
广州二手车,丰田,锐志 2008款 2.5S 特别纪念版,2009年,15万公里,2.5升,自动,好评商家,10.3
广州二手车,本田,思域 2009款 1.8L 自动舒适版,2010年,10.5万公里,1.8升,自动,高配,5.28
广州二手车,风行,菱智 2008款 Q3 2.0 手动 7座商务型长车,2008年,15.3万公里,2.0升,手动,高配,2.2
广州二手车,宝骏,730 2017款 1.5T 手动豪华型 7座,2017年,3万公里,1.5升,手动,好评商家,5.88
广州二手车,别克,凯越 2005款 1.6 自动豪华型,2006年,12万公里,1.6升,自动,好评商家,1.68
广州二手车,宝马,3系(进口) 2010款 320i豪华型,2010年,11万公里,2.0升,自动,好评商家,10.1
广州二手车,标致,3008 2015款 2.0L 自动潮流版,2015年,6万公里,2.0升,自动,90天可退,7.88
广州二手车,吉利,远景X3 2017款 X3 1.5L 自动尊贵型,2017年,5万公里,1.5升,自动,好评商家,4.5
广州二手车,现代,领动 2016款 1.6L 自动智炫·精英型,2016年,4.02万公里,1.6升,自动,高配,6.2
广州二手车,宝骏,560 2015款 1.8 手动 舒适型,2015年,4.5万公里,1.8升,手动,90天可退,5.38
广州二手车,现代,名图 2014款 1.8L 自动智能型GLS,2014年,6万公里,1.8升,自动,好评商家,8.58
广州二手车,广汽,传祺GS3 2017款 200T 自动精英版,2017年,2.8万公里,1.3升,自动,好评商家,6.3
广州二手车,本田,奥德赛 2009款 2.4L 舒适版,2009年,14万公里,2.4升,自动,好评商家,9.97
广州二手车,比亚迪,速锐 2016款 1.5L 手动精英型,2016年,6.48万公里,1.5升,手动,高配,3.78
广州二手车,路虎,神行者2 2014款 2.0T Si4 SE汽油版,2014年,11万公里,2.0升,自动,好评商家,21.5
广州二手车,三菱,戈蓝 2007款 2.4L 尊贵型,2007年,12万公里,2.4升,自动,好评商家,2.98
广州二手车,雷克萨斯,ES 2014款 300h 豪华版,2014年,9.6万公里,2.5升,自动,好评商家,23.88
广州二手车,力帆,X60 2013款 1.8 手动 两驱冠军版,2014年,4万公里,1.8升,手动,好评商家,2.38
广州二手车,大众,高尔夫 2016款 230TSI 自动舒适型,2016年,11.2万公里,1.4升,自动,好评商家,9.59
广州二手车,奔驰,E级(进口) 2010款 E 200 CGI 优雅型,2010年,12万公里,1.8升,自动,好评商家,13.83
广州二手车,雪佛兰,迈锐宝 2013款 2.0L 自动豪华版,2013年,7.53万公里,2.0升,自动,好评商家,7.97
广州二手车,日产,天籁 2008款 2.5L XL Res剧院版,2009年,9.3万公里,2.5升,自动,好评商家,6.5
广州二手车,本田,缤智 2017款 1.5L CVT两驱舒适型,2017年,4万公里,1.5升,自动,高配,9.98
广州二手车,别克,英朗GT 2018款 15T 双离合精英型,2018年,2.5万公里,1.0升,自动,好评商家,6.93
广州二手车,风行,景逸 2012款 LV 1.5 手动 舒适型,2014年,16.1万公里,1.5升,手动,90天可退,2.2
广州二手车,日产,NV200 2012款 1.6L 232座 尊雅型,2012年,12万公里,1.6升,手动,好评商家,4.68
广州二手车,别克,GL8 2013款 3.0L GT豪华商务豪雅版,2013年,14万公里,3.0升,自动,好评商家,15.38
广州二手车,福田,蒙派克 2016款 2.5T 手动 商运版4JB1T,2016年,2.5万公里,2.5升,手动,好评商家,7.6
广州二手车,陆风,X7 2015款 2.0T 全景尊享版,2016年,2.7万公里,2.0升,自动,高配,6.7
广州二手车,雪佛兰,科鲁兹 2015款 1.5L 经典 SE AT,2016年,3万公里,1.5升,自动,好评商家,6.28
广州二手车,丰田,威驰 2017款 1.5L CVT创行版,2016年,7.25万公里,1.5升,自动,好评商家,5.8
广州二手车,东风风光,风光580 2018款 风光580 1.5T CVT智尚型升级版,2018年,2万公里,1.5升,自动,好评商家,7.28
广州二手车,长安,CS15 2016款 1.5L 自动时尚版,2016年,5万公里,1.5升,自动,90天可退,3.85
广州二手车,日产,轩逸 2016款 1.6XL CVT尊享版,2017年,4.5万公里,1.6升,自动,好评商家,9
广州二手车,本田,奥德赛 2014款 2.4L 精英版,2014年,8万公里,2.4升,自动,好评商家,12.68
广州二手车,宝马,3系 2011款 318i 领先型,2011年,13万公里,2.0升,自动,90天可退,9.5
广州二手车,东南,V3菱悦 2015款 1.5 手动 精明版,2016年,6万公里,1.5升,手动,好评商家,3.28
广州二手车,奔腾,B50 2016款 B50 1.6 自动 豪华型,2016年,4万公里,1.6升,自动,高配,4.8
广州二手车,宝马,5系 2017款 525Li 豪华设计套装,2016年,7万公里,2.0升,自动,90天可退,32.8
广州二手车,别克,英朗GT 2018款 15T 双离合进取型,2018年,1.8万公里,1.0升,自动,高配,7.77
广州二手车,吉利,缤瑞 2018款 14T CVT缤致版,2018年,2.8万公里,1.4升,自动,好评商家,6.67
广州二手车,启辰,T70 2016款 2.0 CVT 睿享版,2016年,3.1万公里,2.0升,自动,好评商家,7.38
广州二手车,本田,凌派 2017款 1.8L CVT豪华特装版,2017年,4万公里,1.8升,自动,好评商家,10.28
广州二手车,英菲尼迪,FX 2008款 3.5 手自一体 四驱,2008年,12万公里,3.5升,自动,高配,14.8
广州二手车,雪佛兰,科沃兹 2018款 320 自动欣享天窗版,2017年,3.32万公里,1.5升,自动,好评商家,5
广州二手车,长安,逸动XT 2018款 XT XT 1.6L GDI 自动锐潮型,2018年,0.9万公里,1.6升,自动,好评商家,7.5
广州二手车,丰田,汉兰达 2015款 2.0T 四驱豪华版 7座,2015年,11万公里,2.0升,自动,好评商家,24.6
广州二手车,丰田,普瑞维亚 2003款 2.4 自动 VVTI,2003年,25万公里,2.4升,自动,高配,5.98
广州二手车,宝骏,510 2017款 510 1.5L 手动 时尚型,2017年,2.8万公里,1.5升,手动,好评商家,4.14
广州二手车,雷克萨斯,ES 2013款 250 精英版,2013年,5万公里,2.5升,自动,高配,23
广州二手车,宝马,3系 2015款 320Li 超悦版时尚型,2015年,5.7万公里,2.0升,自动,好评商家,20.98
广州二手车,宝骏,360 2018款 360 1.5L 手动精英型,2018年,3.65万公里,1.5升,手动,好评商家,4.55
广州二手车,本田,思域 2016款 180TURBO 自动舒适版,2018年,1.9万公里,1.0升,自动,高配,11.28
广州二手车,吉利,远景 2017款 1.5L 自动幸福版,2016年,5万公里,1.5升,自动,高配,4.2
广州二手车,别克,凯越 2008款 1.6 自动 豪华版,2010年,7万公里,1.6升,自动,好评商家,2.98
广州二手车,法拉利,California 2015款 3.9T 标准型,2015年,3万公里,3.9升,自动,高配,183.8
广州二手车,本田,缤智 2015款 1.5L CVT两驱舒适型,2015年,5万公里,1.5升,自动,好评商家,9.78
广州二手车,现代,领动 2016款 1.6L 自动智炫·青春型,2016年,3.8万公里,1.6升,自动,好评商家,7.5
广州二手车,起亚,欧菲莱斯 2004款 3.5 V6,2006年,19.1万公里,3.5升,自动,高配,2.99
广州二手车,丰田,2018款 smart fortwo 1.0L 52千瓦硬顶激情版,2018年,1.4万公里,1.0升,自动,90天可退,9.68
广州二手车,本田,威驰 2008款1.6L GLi AT,2008年,11万公里,1.6升,自动,高配,3.48
广州二手车,别克,英朗GT 2017款 15N 自动进取型,2016年,6.1万公里,1.5升,自动,好评商家,6.61
广州二手车,丰田,锐志 2012款 2.5V 风度菁英炫装版,2013年,13万公里,2.5升,自动,好评商家,13.88
广州二手车,本田,CRV 2013款 2.0L 两驱经典版,2014年,5.2万公里,2.0升,自动,好评商家,11.98
广州二手车,雪佛兰,景程 2013款 1.8 SX豪华版 AT,2012年,16万公里,1.8升,自动,好评商家,3.68
广州二手车,宝马,Z4 2019款 Z4 sDrive 25i M运动套装,2019年,0.2万公里,2.0升,自动,高配,48.8
广州二手车,启辰,D60 2018款 D60 1.6L CVT智联精英版,2017年,3万公里,1.6升,自动,好评商家,5.86
广州二手车,MG,名爵6 2017款 20T 自动精英智联版,2017年,4.5万公里,1.5升,自动,好评商家,6.2
广州二手车,中华,V3 2015款 1.5 手动 舒适型,2015年,8.5万公里,1.5升,手动,好评商家,3.65
广州二手车,丰田,汉兰达 2009款 2.7L 两驱7座豪华版,2010年,11.7万公里,2.7升,自动,高配,11.5
广州二手车,马自达,6 2014款 2.0L 自动经典型,2014年,6万公里,2.0升,自动,好评商家,7.55
广州二手车,福特,福克斯三厢 2006款 1.8 自动 时尚精英型,2006年,17万公里,1.8升,自动,好评商家,1.98
广州二手车,沃尔沃,XC60 2015款 2.0T T5 智进版,2015年,9.7万公里,2.0升,自动,高配,19.58
广州二手车,现代,领动 2016款 1.6L 自动智炫·精英型,2017年,3.2万公里,1.6升,自动,好评商家,7.75
广州二手车,丰田,凯美瑞 2007款 240G NAVI 豪华导航版,2007年,15万公里,2.4升,自动,高配,5.38
广州二手车,大众,朗逸 2011款 1.6L 手动品悠版,2010年,10万公里,1.6升,手动,好评商家,2.88
广州二手车,雪佛兰,赛欧3 2015款 赛欧3 1.3L AMT理想版,2015年,4.5万公里,1.3升,自动,好评商家,3.2
广州二手车,江铃,福特新世代全顺 2010款 2.4 手动 柴油长轴多功能中顶6座,2010年,9万公里,2.4升,手动,好评商家,6.98
广州二手车,宝马,6系 2013款 改款 640i敞篷轿跑车,2016年,3万公里,3.0升,自动,好评商家,55
广州二手车,雪佛兰,科沃兹 2016款 1.5L 自动欣尚版,2017年,1.8万公里,1.5升,自动,好评商家,6.38
广州二手车,长安,睿行EM80 2018款 睿行EM80 平顶背掀门,2018年,2.2万公里,纯电动,自动,高配,4.28
广州二手车,本田,CRV 2013款 2.0L 两驱经典版,2013年,6.2万公里,2.0升,自动,好评商家,11.38
广州二手车,吉利,远景 2018款 1.5L 自动幸福版,2017年,4.55万公里,1.5升,自动,好评商家,4.38
广州二手车,标致,307 CC 2007款 CC 2.0,2009年,12万公里,2.0升,自动,好评商家,6.68
广州二手车,广汽,传祺GS4 2015款 1.3T 自动 200T精英版,2016年,3.5万公里,1.3升,自动,好评商家,8.19
广州二手车,奥迪,Q3 2018款 30周年年型 30 TFSI 时尚型,2018年,1.4万公里,1.4升,自动,好评商家,19.88
广州二手车,本田,思铂睿 2015款 2.4L 尊耀版,2016年,6万公里,2.4升,自动,高配,16.8
广州二手车,大众,途观 2010款 2.0TSI 自动四驱旗舰版,2010年,11万公里,2.0升,自动,好评商家,8.58
广州二手车,广汽,传祺GS5 2013款 1.8T 手自一体 四驱豪华版,2015年,6万公里,1.8升,自动,好评商家,7.75
广州二手车,宝骏,530 2018款 530 1.5T 手动舒适型,2018年,2.5万公里,1.5升,手动,高配,5.05
广州二手车,宝骏,310 2016款 1.2 手动 豪华型,2017年,4万公里,1.2升,手动,好评商家,2.98
广州二手车,宝马,X5 2012款 xDrive35i 美规版,2013年,7.7万公里,3.0升,自动,高配,29.8
广州二手车,日产,骐达 2006款 1.6GS AT,2006年,15万公里,1.6升,自动,好评商家,2.5
广州二手车,雪佛兰,乐风 2008款 1.6 自动 SX豪华版,2008年,15万公里,1.6升,自动,好评商家,1.68
广州二手车,宝骏,360 2018款 360 1.5L 自动豪华型,2018年,2.5万公里,1.5升,自动,好评商家,4.8
广州二手车,雪佛兰,迈锐宝 2014款 2.0L 自动豪华版,2015年,7万公里,2.0升,自动,好评商家,8.92
广州二手车,宝骏,510 2017款 510 1.5L 自动时尚型,2017年,3.5万公里,1.5升,自动,好评商家,4.2
广州二手车,风行,菱智 2012款 1.6 手动 乘用版豪华型,2012年,6万公里,1.6升,手动,好评商家,1.98
广州二手车,奔驰,C级 2015款 改款 C 200 L 运动型,2015年,4.7万公里,2.0升,自动,好评商家,24.8
广州二手车,奥迪,Q5 2015款 40 TFSI 舒适型,2015年,9.9万公里,2.0升,自动,好评商家,23.88
广州二手车,广汽,传祺GS4 2017款 GS4 235T 自动 两驱豪华智联版,2017年,4万公里,1.5升,自动,好评商家,8.5
广州二手车,吉利,远景 2017款 1.5L 自动幸福版,2016年,5.2万公里,1.5升,自动,高配,3.69
广州二手车,福特,蒙迪欧致胜 2008款 2.3L 至尊版,2009年,13万公里,2.3升,自动,好评商家,3.71
广州二手车,本田,缤智 2017款 1.8L CVT两驱精英型,2018年,1.3万公里,1.8升,自动,好评商家,13.28
广州二手车,现代,悦动 2008款 1.6 自动 豪华型导航版,2008年,11万公里,1.6升,自动,高配,3.28
广州二手车,本田,飞度 2016款 1.5L LX CVT舒适型,2016年,4.1万公里,1.5升,自动,好评商家,7.1
广州二手车,丰田,卡罗拉 2014款 1.6L CVT GLXi导航版,2015年,7万公里,1.6升,自动,好评商家,8.6
广州二手车,MINI,2007款 1.6L COOPER Excitement,2008年,12.13万公里,1.6升,自动,好评商家,6.2
广州二手车,福特,蒙迪欧 2013款 2.0L GTDi200豪华型,2015年,6万公里,2.0升,自动,高配,11.6
广州二手车,菲亚特,菲翔 2013款 1.4T 双离合 周年纪念版,2013年,9.3万公里,1.4升,自动,好评商家,4.3
广州二手车,福特,蒙迪欧 2013款 2.0L GTDi200豪华型,2015年,6.8万公里,2.0升,自动,好评商家,11.78
广州二手车,大众,迈腾 2017款 330TSI DSG 豪华型,2017年,6万公里,1.8升,自动,好评商家,17.3
广州二手车,宝骏,560 2015款 1.8 手动 豪华型,2015年,4.8万公里,1.8升,手动,好评商家,5.28
广州二手车,本田,飞度 2008款 1.5L 自动豪华版,2008年,9万公里,1.5升,自动,好评商家,4.18
广州二手车,宝骏,560 2017款 1.5T DCT旗舰型,2017年,2.85万公里,1.5升,自动,好评商家,6.72
广州二手车,日产,阳光 2011款 1.5XE 手动舒适版,2011年,10.3万公里,1.5升,手动,好评商家,3.15
广州二手车,吉利,帝豪GS 2016款 优雅版 1.8L 自动领尚型,2016年,6.83万公里,1.8升,自动,好评商家,5.38
广州二手车,丰田,凯美瑞 2012款 2.0G 豪华版,2013年,8.6万公里,2.0升,自动,好评商家,11.88
广州二手车,日产,奇骏 2012款 2.5L CVT至尊版 4WD,2013年,10万公里,2.5升,自动,高配,9.5
广州二手车,江淮,瑞风S5 2015款 1.5T 自动 精英型,2016年,5.9万公里,1.5升,自动,好评商家,4.9
广州二手车,雪佛兰,科沃兹 2018款 320 自动欣享版,2017年,5.2万公里,1.5升,自动,好评商家,5.1
广州二手车,铃木,雨燕 2011款 1.5L 自动运动版,2012年,8.2万公里,1.5升,自动,高配,3.28
广州二手车,五菱,宏光 2014款 1.5L S 手动舒适型,2014年,6万公里,1.5升,手动,好评商家,3.38
广州二手车,马自达,6 2008款 2.0 手自一体 豪华型,2009年,11万公里,2.0升,自动,好评商家,4.75
广州二手车,雪佛兰,科沃兹 2018款 320 自动欣享天窗版,2018年,2.5万公里,1.5升,自动,高配,5.51
广州二手车,宝马,3系 2010款 325i 豪华型,2010年,12万公里,2.5升,自动,高配,10.10
广州二手车,起亚,秀尔 2013款 1.6L AT Premium,2014年,5万公里,1.6升,自动,高配,4.58
广州二手车,劳斯莱斯,幻影 2004款 6.7 自动 标准版,2008年,3.9万公里,6.7升,自动,高配,348
广州二手车,吉利,GX7 2015款 运动版 2.0L 自动豪华型升级版 国V,2016年,3.6万公里,2.0升,自动,好评商家,4.98
广州二手车,本田,CRV 2012款 2.4L 四驱尊贵版,2012年,13万公里,2.4升,自动,好评商家,13.88
广州二手车,吉利,远景X3 2017款 X3 1.5L 自动尊贵型,2017年,5万公里,1.5升,自动,高配,4.5
广州二手车,马自达,阿特兹 2015款 2.5L 蓝天至尊版,2016年,3.7万公里,2.5升,自动,好评商家,15.38
广州二手车,丰田,锐志 2013款 2.5V 尚锐版,2014年,10万公里,2.5升,自动,好评商家,16.7
广州二手车,日产,骊威 2010款 劲锐版 1.6L 自动智能型,2011年,10万公里,1.6升,自动,好评商家,4.38
广州二手车,本田,享域 2019款 180TURBO CVT畅享版,2019年,1万公里,1.0升,自动,好评商家,9.33
广州二手车,丰田,汉兰达 2011款 2.7L 两驱7座豪华导航版,2011年,12万公里,2.7升,自动,好评商家,12.88
广州二手车,别克,英朗GT 2019款 15T 双离合进取版 国VI,2019年,1.36万公里,1.0升,自动,好评商家,7.05
广州二手车,海马,福美来M5 2015款 1.6 手动 挚爱版,2016年,5万公里,1.6升,手动,高配,4.3
广州二手车,奥迪,A6L 2011款 2.0 TFSI 自动标准型,2011年,12万公里,2.0升,自动,好评商家,10.98
